"material"	"durability"	"skin"	"name"	"category"	"tier"	"npc_sell_price"	"id"	"salvages"	"rarity_salvageable"	"description"	"item_model"	"stats"	"unstackable"	"dungeon_item_conversion_cost"	"upgrade_costs"	"museum_data"	"requirements"	"color"	"soulbound"	"components"	"has_uuid"	"can_auction"	"gemstone_slots"	"glowing"	"can_trade"	"can_place"	"museum"	"generator"	"generator_tier"	"furniture"	"item_specific"	"editioned"	"gear_score"	"dungeon_item"	"catacombs_requirements"	"can_have_booster"	"hide_from_api"	"can_recombobulate"	"salvageable_from_recipe"	"motes_sell_price"	"double_tap_to_drop"	"enchantments"	"rift_transferrable"	"origin"	"hide_from_viewrecipe_command"	"force_wipe_recomb"	"ability_damage_scaling"	"tiered_stats"	"crystal"	"can_burn_in_furnace"	"salvage"	"serializable"	"can_have_attributes"	"can_interact"	"can_interact_right_click"	"private_island"	"can_have_power_scroll"	"can_interact_entity"	"MINING_FORTUNE"	"rarity"	"sword_type"	"is_upgradeable_without_soulbinding"	"recipes"	"cannot_reforge"	"lose_motes_value_on_transfer"	"prestige"
"SKULL_ITEM"	3		"Not-Dead-Gehog Mask"	"HELMET"	"UNCOMMON"		"NOT_DEADGEHOG_MASK"																																					"RIFT"																						
"LEATHER_LEGGINGS"			"Chicken Leggs"	"LEGGINGS"	"RARE"		"CHICKEN_LEGGS"			"%%dark_gray%%Sometimes you pretend to be a dolphin, sometimes a chicken. Cluck cluck!"								"255,242,0"																										"RIFT"																						
"LEATHER_BOOTS"			"Gunther's Sneakers"	"BOOTS"	"RARE"		"GUNTHER_SNEAKERS"											"79,40,134"																										"RIFT"																						
"SKULL_ITEM"	3		"Warmer Wizard Face"	"HELMET"	"MYTHIC"		"WARM_WIZARD_FACE_2"										"[{""type"":""SLAYER"",""slayer_boss_type"":""vampire"",""level"":4}]"																											"RIFT"																						
"SKULL_ITEM"	3		"Wizard Face"	"HELMET"	"MYTHIC"		"WIZARD_FACE"												"SOLO"																									"RIFT"																						
"LEATHER_CHESTPLATE"			"W Logo"	"CHESTPLATE"	"MYTHIC"		"S_LOGO_CHESTPLATE"											"255,215,0"																										"RIFT"																						
"SKULL_ITEM"	3		"Warm Wizard Face"	"HELMET"	"LEGENDARY"		"WARM_WIZARD_FACE"										"[{""type"":""SLAYER"",""slayer_boss_type"":""vampire"",""level"":1}]"																											"RIFT"																						
"LEATHER_LEGGINGS"			"Wizardman Leggings"	"LEGGINGS"	"MYTHIC"		"WIZARDMAN_LEGGINGS"						true																															"RIFT"																						
"LEATHER_BOOTS"			"Ugly Boots"	"BOOTS"	"MYTHIC"		"UGLY_BOOTS"											"51,51,255"																										"RIFT"																						
"LEATHER_CHESTPLATE"			"Eleanor's Tunic"	"CHESTPLATE"	"LEGENDARY"		"ELEANOR_TUNIC"			"%%dark_gray%%%%italic%%A beautifully tailored tunic, featuring intricate stitching and a soft, radiant finish."								"255,215,0"	"SOLO"																								true																							
"LEATHER_HELMET"			"Eleanor's Cap"	"HELMET"	"LEGENDARY"		"ELEANOR_CAP"			"%%dark_gray%%%%italic%%Delicately crafted from the finest enchanted silk, this cap combines elegance with subtlety."								"255,215,0"	"SOLO"																								true																							
"LEATHER_LEGGINGS"			"Eleanor's Trousers"	"LEGGINGS"	"LEGENDARY"		"ELEANOR_TROUSERS"			"%%dark_gray%%%%italic%%These trousers boast exquisite fabric, offering both comfort and a polished look."								"255,215,0"	"SOLO"																								true																							
"LEATHER_BOOTS"			"Eleanor's Slippers"	"BOOTS"	"LEGENDARY"		"ELEANOR_SLIPPERS"			"%%dark_gray%%%%italic%%Made from the softest materials, these slippers are as stylish as they are serene."								"255,215,0"	"SOLO"																								true																							
"LEATHER_LEGGINGS"			"Burned Pants"	"LEGGINGS"	"RARE"		"BURNED_PANTS"			"%%dark_gray%%Maybe encouraging him wasn't a great idea."								"12,12,150"																										"RIFT"																						
"CARPET"	14		"Anti-Bite Scarf"	"HELMET"	"MYTHIC"		"ANTI_BITE_SCARF_2"						true				"[{""type"":""SLAYER"",""slayer_boss_type"":""vampire"",""level"":4}]"							true																				"RIFT"																						
"CHAINMAIL_CHESTPLATE"			"Lively Sepulture Chestplate"	"CHESTPLATE"	"LEGENDARY"		"LIVELY_SEPULTURE_CHESTPLATE"										"[{""type"":""SLAYER"",""slayer_boss_type"":""vampire"",""level"":5}]"							true																				"RIFT"																						
"LEATHER_LEGGINGS"			"Leggings of the Coven"	"LEGGINGS"	"LEGENDARY"		"LEGGINGS_OF_THE_COVEN"						true				"[{""type"":""SLAYER"",""slayer_boss_type"":""vampire"",""level"":3}]"																											"RIFT"																						
"CARPET"	14		"Anti-Bite Scarf"	"HELMET"	"LEGENDARY"		"ANTI_BITE_SCARF"						true				"[{""type"":""SLAYER"",""slayer_boss_type"":""vampire"",""level"":1}]"																											"RIFT"																						
"SKULL_ITEM"	3		"Placeable Fairy Soul"		"EPIC"		"PLACEABLE_FAIRY_SOUL_RIFT"						true																														true	"RIFT"																						
"SKULL_ITEM"	3		"Future Calories Talisman"	"ACCESSORY"	"COMMON"		"FUTURE_CALORIES"						true																														true																							
"COOKED_FISH"			"Dead Cat Food"	"PET_ITEM"	"RARE"		"DEAD_CAT_FOOD"																																				true	"RIFT"																						
"SKULL_ITEM"	3		"Rift Prism"	"ACCESSORY"	"RARE"		"RIFT_PRISM"																															false					true	"RIFT"																						
"SKULL_ITEM"	3		"Four-Eyed Fish"	"PET_ITEM"	"EPIC"		"FOUR_EYED_FISH"																																																											
"SKULL_ITEM"	3		"Punchcard Artifact"	"ACCESSORY"	"EPIC"		"PUNCHCARD_ARTIFACT"																																					"RIFT"																						
"RAW_FISH"			"Pre-Digestion Fish"		"EPIC"		"PRE_DIGESTION_FISH"			"The obvious result of mixing cat food, spacetime bending and mystical mythology."										"[{""type"":""RECIPE_INGREDIENT""}]"				true																																										
"SKULL_ITEM"	3		"Flex Helmet"	"HELMET"	"LEGENDARY"		"FLEX_HELMET"																																				true	"RIFT"																						
"SKULL_ITEM"	3		"Gateway Wand"	"WAND"	"RARE"		"GATEWAY_WAND"																																					"RIFT"																						
"STAINED_CLAY"	14		"Cancel Trial"				"CANCEL_WIZARDMAN_RACE_ITEM"															false			false	false																										false														
"SKULL_ITEM"	3		"Wallet"	"NONE"	"EPIC"	500000	"DETECTIVE_WALLET"						true						"SOLO"								true																true	"RIFT"																						
"SKULL_ITEM"	3		"Warding Trinket"	"ACCESSORY"	"EPIC"		"WARDING_TRINKET"																																					"RIFT"																						
"SKULL_ITEM"	3		"Harmonious Surgery Toolkit"	"ACCESSORY"	"UNCOMMON"		"HARMONIOUS_SURGERY_TOOLKIT"																																					"RIFT"																						
"SKULL_ITEM"	3		"Celestial Starstone"	"ACCESSORY"	"SUPREME"		"CRUX_TALISMAN_7"																																					"RIFT"																						
"SKULL_ITEM"	3		"Crux Relic"	"ACCESSORY"	"EPIC"		"CRUX_TALISMAN_4"																																					"RIFT"																						
"SKULL_ITEM"	3		"Crux Artifact"	"ACCESSORY"	"RARE"		"CRUX_TALISMAN_3"																																					"RIFT"																						
"SKULL_ITEM"	3		"Crux Ring"	"ACCESSORY"	"UNCOMMON"		"CRUX_TALISMAN_2"																																					"RIFT"																						
"SKULL_ITEM"	3		"Crux Heirloom"	"ACCESSORY"	"LEGENDARY"		"CRUX_TALISMAN_5"																																					"RIFT"																						
"SKULL_ITEM"	3		"Crux Talisman"	"ACCESSORY"	"COMMON"		"CRUX_TALISMAN_1"																																					"RIFT"																						
"SKULL_ITEM"	3		"Crux Chronomicon"	"ACCESSORY"	"MYTHIC"		"CRUX_TALISMAN_6"																																					"RIFT"																						
"SKULL_ITEM"	3		"IQ Point"	"ACCESSORY"	"COMMON"		"IQ_POINT"												"SOLO"	"[{""type"":""RECIPE_INGREDIENT""}]"																				100			true	"RIFT"																						
"SKULL_ITEM"	3		"Ring of Broken Love"	"ACCESSORY"	"LEGENDARY"		"RING_OF_BROKEN_LOVE"			"This time around, fate really got in the way of love."																																		"RIFT"																						
"SKULL_ITEM"	3		"Ring of Eternal Love"	"ACCESSORY"	"LEGENDARY"		"RING_OF_ETERNAL_LOVE"			"Ramero and Joliet's love transcends the boundaries of time, space, and fate itself."																																		"RIFT"																						
"SKULL_ITEM"	3		"2 IQ Points"	"ACCESSORY"	"UNCOMMON"		"TWO_IQ_POINT"												"SOLO"																					450			true	"RIFT"																						
"SKULL_ITEM"	3		"Argofay Trinket"	"ACCESSORY"	"EPIC"		"ARGOFAY_TRINKET"																																					"RIFT"																						
"SKULL_ITEM"	3		"Defective Monitor"	"ACCESSORY"	"EPIC"		"DEFECTIVE_MONITOR"			"Obtained from a Kloon who doesn't seem too stable."																																		"RIFT"																						
"BOOK"			"There and Back Again"	"MEMENTO"	"SPECIAL"		"RIFT_COMPLETION_MEMENTO"			"%%gray%%%%italic%%This book will never find a publisher."			true																																																					
"DIAMOND"			"%%aqua%%Warding Diamathame"		"RARE"		"WAND_OF_WARDING"						true											true																				"RIFT"																						
"WOOD_SPADE"			"Aspect of the Leech"	"WAND"	"EPIC"		"ASPECT_OF_THE_LEECH_3"																	true																				"RIFT"																						
"WOOD_SPADE"			"Aspect of the Leech"	"WAND"	"UNCOMMON"		"ASPECT_OF_THE_LEECH_1"																																					"RIFT"																						
"WOOD_SPADE"			"Aspect of the Leech"	"WAND"	"RARE"		"ASPECT_OF_THE_LEECH_2"																																					"RIFT"																						
"RED_ROSE"	2		"Staff of the Rising Moon"	"WAND"	"EPIC"		"STAFF_OF_THE_RISING_MOON"																	true																				"RIFT"																						
"STAINED_GLASS"	11		"Living Metal"		"RARE"		"LIVING_METAL"			"It snakes around your blocky hand as you hold it."										"[{""type"":""RECIPE_INGREDIENT"",""show_items_last"":[""LIVING_METAL_ANVIL""],""excluded_items"":[""RIFT_TROPHY_LAZY_LIVING""]}]"																				5				"RIFT"																						
"DIAMOND_PICKAXE"			"Self-Recursive Pickaxe"	"SWORD"	"RARE"		"SELF_RECURSIVE_PICKAXE"																																	25				"RIFT"																						
"ICE"			"Frozen Water"		"RARE"		"FROZEN_WATER"			"One could say it's... ice cold."										"[{""type"":""RECIPE_INGREDIENT"",""excluded_items"":[""HOLY_ICE""]}]"																				10				"RIFT"																						
"SPIDER_EYE"			"Frozen Water Pungi"		"EPIC"		"FROZEN_WATER_PUNGI"						true																											10				"RIFT"																						
"SKULL_ITEM"	3		"Living Metal Heart"		"RARE"		"METAL_HEART"			"Something about DNA..."										"[{""type"":""RECIPE_INGREDIENT""}]"																				250				"RIFT"																						
"SKULL_ITEM"	3		"Bluertooth Ring"	"ACCESSORY"	"EPIC"		"BLUERTOOTH_RING"			"%%dark_gray%%%%italic%%Though it may not be bluer visually, it is in spirit."																																																								
"SKULL_ITEM"	3		"Bluetooth Ring"	"ACCESSORY"	"RARE"		"BLUETOOTH_RING"																																				true	"RIFT"																						
"BOOK"			"Polarvoid Book"		"RARE"		"POLARVOID_BOOK"						true																														true	"RIFT"																						
"ANVIL"			"Living Metal Anchor"		"RARE"		"LIVING_METAL_ANVIL"			"This anchor has a life.
%%gray%%It likes music!
%%gray%%Its favorite genre?
%%gray%%Heavy metal.

%%dark_gray%%Reed needs this item."			true											true																100				"RIFT"																						
"SKULL_ITEM"	3		"Frosty Crux"		"UNCOMMON"		"FROSTY_CRUX"			"The illest of the chillest."										"[{""type"":""RECIPE_INGREDIENT"",""show_items_first"":[""RIFT_TROPHY_LAZY_LIVING""],""excluded_items"":[""CRUXMOTION""]}]"																				100				"RIFT"																						
"CARPET"	11		"Nullified Metal"		"UNCOMMON"		"NULLIFIED_METAL"													"[{""type"":""RECIPE_INGREDIENT"",""excluded_items"":[""FROZEN_WATER_PUNGI""],""allow_duplicates"":true}]"																				100				"RIFT"																						
"MONSTER_EGG"			"Living Metal Pantspawn"		"RARE"		"LM_EGG_LEGS"				"minecraft:cave_spider_spawn_egg"																													100				"RIFT"																						
"MONSTER_EGG"			"Living Metal Chestspawn"		"RARE"		"LM_EGG_CHEST"				"minecraft:warden_spawn_egg"																													100				"RIFT"																						
"MONSTER_EGG"			"Living Metal Bootspawn"		"RARE"		"LM_EGG_BOOTS"				"minecraft:frog_spawn_egg"																													100				"RIFT"																						
"MONSTER_EGG"			"Living Metal Capspawn"		"RARE"		"LM_EGG_CAP"				"minecraft:witch_spawn_egg"																													100				"RIFT"																						
"SKULL_ITEM"	3		"Caducous Stem Bunch"		"UNCOMMON"		"CADUCOUS_STEM_BUNCH"			"Bundling what bees find attractive together in an industrial production process is definitely what nature planned."																																		"RIFT"																						
"SKULL_ITEM"	3		"Caducous Extract"		"UNCOMMON"		"CADUCOUS_EXTRACT"			"Bundling what bees find attractive together in an industrial production process is definitely what nature planned."																																		"RIFT"																						
"DOUBLE_PLANT"	4		"Caducous Stem"		"COMMON"		"CADUCOUS_STEM"			"The color and shape of flowers are a precise record of what bees find attractive."																																		"RIFT"																						
"SUGAR_CANE"			"Caducous Legume"		"UNCOMMON"		"CADUCOUS_LEGUME"																	true																				"RIFT"																						
"BOWL"			"Caducous Feeder"		"RARE"		"CADUCOUS_FEEDER"						true				"[{""type"":""PROFILE_AGE"",""minimum_age_unit"":""DAYS"",""minimum_age"":7}]"							true																			true	"RIFT"																						
"GOLD_HOE"			"Wand of Farming"	"WAND"	"RARE"		"FARMING_WAND"																	true																				"RIFT"																						
"NETHER_STALK"			"Riftwart Roots"		"UNCOMMON"		"RIFTWART_ROOTS"			"Do not eat."																																		"RIFT"																						
"DEAD_BUSH"			"Wilted Berberis"		"COMMON"		"WILTED_BERBERIS"			"The plant equivalent of an alien zombie."																false																		"RIFT"																						
"DOUBLE_PLANT"	3		"Enchanted Lush Berberis"		"RARE"	480	"ENCHANTED_LUSH_BERBERIS"			"A wonderful enchanted plant!"										"[{""type"":""RECIPE_INGREDIENT""}]"				true																																										
"SKULL_ITEM"	3		"Lush Ring"	"ACCESSORY"	"RARE"		"LUSH_RING"																																																											
"SKULL_ITEM"	3		"Lush Artifact"	"ACCESSORY"	"EPIC"		"LUSH_ARTIFACT"																																																											
"SKULL_ITEM"	3		"Lush Talisman"	"ACCESSORY"	"UNCOMMON"		"LUSH_TALISMAN"																																																											
"DOUBLE_PLANT"	3		"Lush Berberis"		"UNCOMMON"	3	"LUSH_BERBERIS"			"A wonderful plant!"										"[{""type"":""RECIPE_INGREDIENT""}]"																																														
"RAW_FISH"	3		"Jinxed Voodoo Doll"		"EPIC"		"VOODOO_DOLL_WILTED"						true				"[{""type"":""SLAYER"",""slayer_boss_type"":""zombie"",""level"":5}]"							true																																										
"DEAD_BUSH"			"Wilted Berberis Bunch"		"UNCOMMON"		"WILTED_BERBERIS_BUNCH"			"The plant equivalent of... ALIEN revenant viscera?"														true		false																	true	"RIFT"																						
"TRAP_DOOR"			"Berberis Fuel Injector"		"RARE"		"BERBERIS_FUEL_INJECTOR"																	true																			true	"RIFT"																						
"SKULL_ITEM"	3		"Agaricus Chumcap"		"UNCOMMON"		"AGARICUS_CHUM_CAP"													"[{""type"":""RECIPE_INGREDIENT""}]"																							true	"RIFT"																						
"SKULL_ITEM"	3		"Agarimoo Talisman"	"ACCESSORY"	"COMMON"		"AGARIMOO_TALISMAN"																																																											
"SKULL_ITEM"	3		"Agarimoo Ring"	"ACCESSORY"	"UNCOMMON"		"AGARIMOO_RING"																																																											
"SKULL_ITEM"	3		"Agarimoo Artifact"	"ACCESSORY"	"RARE"		"AGARIMOO_ARTIFACT"																																																											
"MUTTON"			"Agarimoo Tongue"		"RARE"	5000	"AGARIMOO_TONGUE"			"Agarimoos have five stomachs and 3 tongues. For this specific Agarimoo, past tense is more accurate."										"[{""type"":""RECIPE_INGREDIENT"",""sort_by_accessory_tier"":true}]"				true																																										
"SKULL_ITEM"	3		"Agaricus Cap"		"COMMON"		"AGARICUS_CAP"																																					"RIFT"																						
"SKULL_ITEM"	3		"Empty Chumcap Bucket"		"UNCOMMON"		"EMPTY_CHUMCAP_BUCKET"										"[{""type"":""SKILL"",""skill"":""FISHING"",""level"":15}]"																																																	
"SKULL_ITEM"	3		"Agaricus Cap Bunch"		"UNCOMMON"		"AGARICUS_CAP_BUNCH"			"It's one nether of a cap!"																																		"RIFT"																						
"RABBIT_STEW"			"Agaricus Soup"		"UNCOMMON"		"AGARICUS_SOUP"																																					"RIFT"																						
"STICK"			"Berberis Blowgun"		"RARE"		"BERBERIS_BLOWGUN"																																					"RIFT"																						
"EGG"			"Metaphoric Egg"		"RARE"		"METAPHORIC_EGG"			"A ticking time bomb to new life. Acquired using Berberis Blowgun."										"[{""type"":""RECIPE_INGREDIENT""}]"																								"RIFT"																						
"SKULL_ITEM"	3		"Proto-Chicken"		"EPIC"		"PROTOCHICKEN"			"The animal which came right before the first chicken."										"[{""type"":""RECIPE_INGREDIENT""}]"																								"RIFT"																						
"LEVER"			"Barry's Montgray Pen"		"UNCOMMON"		"BARRY_PEN"			"Use at the old election box in the back of the HQ.

%%dark_gray%%Signature Edition - get it?"																																		"RIFT"																						
"SKULL_ITEM"	3		"Bacte Fragment"		"RARE"		"BACTE_FRAGMENT"													"[{""type"":""RECIPE_INGREDIENT"",""show_items_first"":[""RIFT_TROPHY_SLIME""],""excluded_items"":[""BLOODBADGE"",""GARLIC_FLAVORED_GUMMY_BEAR""]}]"																								"RIFT"																						
"SKULL_ITEM"	3		"Hot Dog"		"COMMON"		"HOT_DOG"			"Deposit on Joey's plate."			true						"SOLO"																									"RIFT"								false														
"SKULL_ITEM"	3		"Retro-Encabulating Visor"	"HELMET"	"MYTHIC"		"RETRO_ENCABULATING_VISOR"																																					"RIFT"																						
"INK_SACK"	2		"Gunthesizer Lichen"		"RARE"		"GUNTHESIZER_LICHEN"													"[{""type"":""RECIPE_INGREDIENT""}]"																								"RIFT"																						
"RAW_FISH"	1		"Zoop the Fish"		"SPECIAL"		"ZOOP_THE_FISH"																	true			true																true	"RIFT"																						
"SKULL_ITEM"	3		"Shadow Crux"		"UNCOMMON"		"SHADOW_CRUX"			"Trust no one.
Not even your own shadow.
It's always acting shady."										"[{""type"":""RECIPE_INGREDIENT"",""show_items_first"":[""CRUX_TALISMAN_2""],""excluded_items"":[""CRUXMOTION"",""FEMURGROWTH_LEGGINGS""]}]"																				100				"RIFT"																						
"WATER_BUCKET"			"Plumber's Bucket"		"UNCOMMON"		"RIFT_BUCKET"						true																															"RIFT"																						
"FLINT"			"Dark Pebble"				"DARK_PEBBLE"																				true																true	"RIFT"																						
"SKULL_ITEM"	3		"Detective Scanner"		"RARE"		"DETECTIVE_SCANNER"																																					"RIFT"																						
"SKULL_ITEM"	3		"Stability Elixir"		"RARE"		"RIFT_STABILITY_ELIXIR"						true																															"RIFT"																						
"GOLD_NUGGET"			"Doubloon of the Family"		"RARE"	100000	"FAMILY_DOUBLOON"						true											true			true																true	"RIFT"																						
"SKULL_ITEM"	3		"Hocus-Pocus Cipher"	"ACCESSORY"	"EPIC"		"HOCUS_POCUS_CIPHER"						true																														true																					true		
"WOOL"	12		"Tree-like Wool"		"COMMON"		"BEDWARS_WOOL"			"Good for bridging."																														10				"RIFT"																						
"SKULL_ITEM"	3		"Scribe Crux"		"UNCOMMON"		"SCRIBE_CRUX"			"What dinosaur is a scribe's best friend?
Thesaurus."										"[{""type"":""RECIPE_INGREDIENT"",""show_items_first"":[""CRUX_TALISMAN_4""],""excluded_items"":[""CRUXMOTION""]}]"																				120				"RIFT"																						
"SKULL_ITEM"	3		"Anti-Morph Potion"		"EPIC"		"ANTI_MORPH_POTION"																																					"RIFT"																						
"SKULL_ITEM"	3		"Volt Crux"		"UNCOMMON"		"VOLT_CRUX"			"Watt is this?"										"[{""type"":""RECIPE_INGREDIENT"",""show_items_first"":[""CRUX_TALISMAN_3""],""excluded_items"":[""CRUXMOTION""]}]"																				100				"RIFT"																						
"ARROW"			"Deadgehog Spine"		"UNCOMMON"		"DEADGEHOG_SPINE"			"Contrary to popular belief, Deadgehogs aren't rodents.

They are in fact mangled wraith remnants of warriors who couldn't find true love."										"[{""type"":""RECIPE_INGREDIENT"",""excluded_items"":[""LEECH_SWORD"",""RIFT_TROPHY_WYLDLY_SUPREME""]}]"																				111				"RIFT"																						
"WATER_LILY"			"Lil' Pad"		"UNCOMMON"		"LIL_PAD"			"Can be placed on water, especially if you're scared of said water."																														5				"RIFT"																						
"SKULL_ITEM"	3		"Leech Supreme Fragment"		"RARE"		"LEECH_SUPREME_FRAGMENT"													"[{""type"":""RECIPE_INGREDIENT"",""show_items_first"":[""RIFT_TROPHY_WYLDLY_SUPREME""],""excluded_items"":[""BLOODBADGE""]}]"																								"RIFT"																						
"MAP"			"Very Scientific Paper"		"RARE"		"VERY_SCIENTIFIC_PAPER"			"Authored, peer-reviewed and published by Kay."																																		"RIFT"																						
"BOAT"			"Rift Boat"		"UNCOMMON"		"REED_BOAT"			"Built by Reed, who turns out to be a bit of a scammer."																																		"RIFT"																						
"WOOD_PICKAXE"			"Anti-Sentient Pickaxe"	"SWORD"	"EPIC"		"ANTI_SENTIENT_PICKAXE"																																	25				"RIFT"																						
"SKULL_ITEM"	3		"Discrite"		"RARE"		"DISCRITE"														true																			150			true	"RIFT"																					true	
"SKULL_ITEM"	3		"Highlite"		"EPIC"		"HIGHLITE"			"%%gray%%This is what happens when time does a victory lap."										"[{""type"":""RECIPE_INGREDIENT""}]"																				25000			true	"RIFT"																					true	
"SKULL_ITEM"	3		"Spotlite"		"LEGENDARY"		"SPOTLITE"														true																			2000			true	"RIFT"																					true	
"GOLD_PICKAXE"			"Eon Pickaxe"	"SWORD"	"EPIC"		"EON_PICKAXE"																																	25				"RIFT"																						
"SKULL_ITEM"	3		"Satelite"	"ACCESSORY"	"LEGENDARY"		"SATELITE"																																	37800				"RIFT"																						
"DIAMOND_BARDING"			"Time Gun"		"RARE"		"TIME_GUN"																																	25				"RIFT"																						
"IRON_PICKAXE"			"Chrono Pickaxe"	"SWORD"	"EPIC"		"CHRONO_PICKAXE"																																	25				"RIFT"																						
"SKULL_ITEM"	3		"Youngite"		"UNCOMMON"		"YOUNGITE"			"%%gray%%All sparkle and no substance."										"[{""type"":""RECIPE_INGREDIENT""}]"																				50				"RIFT"																						
"SKULL_ITEM"	3		"Obsolite"		"EPIC"		"OBSOLITE"			"%%gray%%Practically a fossil."										"[{""type"":""RECIPE_INGREDIENT""}]"																				200				"RIFT"																						
"SKULL_ITEM"	3		"Timite"		"RARE"		"TIMITE"			"%%gray%%Older, wiser, but refusing to admit it's just a phase."										"[{""type"":""RECIPE_INGREDIENT""}]"																				100				"RIFT"																						
"SKULL_ITEM"	3		"Puff Crux"		"UNCOMMON"		"PUFF_CRUX"			"Pure CO²."										"[{""type"":""RECIPE_INGREDIENT"",""show_items_first"":[""CRUX_TALISMAN_7""],""excluded_items"":[""CRUXMOTION""]}]"																				100				"RIFT"																						
"SKULL_ITEM"	3		"Ubik's Cube"		"LEGENDARY"		"UBIKS_CUBE"																																					"RIFT"																						
"SKULL_ITEM"	3		"Ugly Boots Fragment"		"UNCOMMON"		"UGLY_BOOTS_FRAGMENT"			"%%gray%%%%italic%%Use these in your armor to truly embrace the art of not caring."										"[{""type"":""RECIPE_INGREDIENT""}]"																				1750				"RIFT"																						
"BLAZE_POWDER"			"Free Will"		"LEGENDARY"	10000	"FREE_WILL"						true											true																			true																							
"SKULL_ITEM"	3		"Shen's Ringalia"	"BRACELET"	"LEGENDARY"		"SHENS_RINGALIA"			"%%gray%%%%italic%%No matter the place or when, anyone marked by Shen will gain control."									"SOLO"																									"RIFT"																						
"SKULL_ITEM"	3		"Tight Pants Fragment"		"UNCOMMON"		"TIGHT_PANTS_FRAGMENT"			"%%gray%%%%italic%%True power lies in cutting off your own circulation."										"[{""type"":""RECIPE_INGREDIENT""}]"																				1750				"RIFT"																						
"WATCH"			"Enchanted Clock"		"LEGENDARY"		"ENCHANTED_TIME_CLOCK"										"[{""type"":""COLLECTION"",""collection"":""GOLD_INGOT"",""tier"":10}]"							true			true																																							
"SKULL_ITEM"	3		"W Logo Fragment"		"UNCOMMON"		"S_LOGO_FRAGMENT"			"%%gray%%%%italic%%Even wizards can have branding failures."										"[{""type"":""RECIPE_INGREDIENT""}]"																				1750				"RIFT"																						
"PAINTING"			"Remote Time Chamber Remote"		"RARE"		"REMOTE_TIME_CHAMBER_REMOTE"																																					"RIFT"																						
"SKULL_ITEM"	3		"Golden Belt"	"BELT"	"LEGENDARY"		"GOLDEN_BELT"																																					"RIFT"																						
"PAINTING"			"Postcard"		"LEGENDARY"	1000	"POSTCARD"																																																											
"SKULL_ITEM"	3		"Combo Mania"	"ACCESSORY"	"UNCOMMON"		"COMBO_MANIA_TALISMAN"																																					"RIFT"																						
"SLIME_BLOCK"			"Super Leech Modifier"		"RARE"		"SUPER_LEECH_MODIFIER"			"%%gray%%Can be combined with an %%blue%%Aspect of the Leech %%gray%%in a Crafting Table to increase its range from %%green%%4 blocks %%gray%%to %%green%%5 blocks %%gray%%and decrease its %%aqua%%Mana Cost %%gray%%from %%aqua%%60 %%gray%%to %%aqua%%50%%gray%%."										"[{""type"":""RECIPE_INGREDIENT""}]"																								"RIFT"																						
"STICK"			"Grandma's Knitting Needle"	"PET_ITEM"	"RARE"		"GRANDMAS_KNITTING_NEEDLE"																																				true	"RIFT"																						
"NETHER_STAR"			"Extremely Real Shuriken"		"RARE"		"FAKE_SHURIKEN"															true			true																		true	"RIFT"																						
"SKULL_ITEM"	3		"Tiny Dancer"	"ACCESSORY"	"UNCOMMON"		"TINY_DANCER"												"SOLO"																								true	"RIFT"																						
"SKULL_ITEM"	3		"Test Bucket Please Ignore"	"ACCESSORY"	"UNCOMMON"		"TEST_BUCKET_PLEASE_IGNORE"			"Was it all a test?"									"SOLO"																								true	"RIFT"																						
"SKULL_ITEM"	3		"Enchanted Book Bundle"		"UNCOMMON"		"ENCHANTED_BOOK_BUNDLE_REFLECTION"						true						"SOLO"																								true	"RIFT"																						
"SLIME_BALL"			"llabemilS"				"MIRRORED_SLIME_BALL"																																	30				"RIFT"																						
"STRING"			"gnirtS"				"MIRRORED_STRING"																																	30				"RIFT"																						
"WOOD"			"knalP dooW kaO"				"MIRRORED_WOOD"																																	30				"RIFT"																						
"STICK"			"kcitS"				"MIRRORED_STICK"																																	15				"RIFT"																						
"FISHING_ROD"			"doR gnihsiF"				"MIRRORED_FISHING_ROD"																																	30				"RIFT"																						
"LEASH"			"daeL"				"MIRRORED_LEASH"																																	75				"RIFT"																						
"BOW"			"woB"	"BOW"			"MIRRORED_BOW"																																					"RIFT"																						
"IRON_AXE"			"remmaH yniT"		"UNCOMMON"		"TINY_HAMMER"			".wohemoS"																														495				"RIFT"																						
"BLAZE_ROD"			"Emmett Pointer"		"UNCOMMON"		"EMMETT_POINTER"																																					"RIFT"																						
"SKULL_ITEM"	3		"Big Brain Talisman"	"ACCESSORY"	"COMMON"		"BIG_BRAIN_TALISMAN"												"SOLO"																								true	"RIFT"																						
"SKULL_ITEM"	3		"Miniaturized Tubulator"	"ACCESSORY"	"UNCOMMON"		"MINIATURIZED_TUBULATOR"			"Don't hate the player, hate the game. - Ice T"									"SOLO"																								true	"RIFT"																						
"SKULL_ITEM"	3		"Jump Elixir"		"RARE"		"RIFT_JUMP_ELIXIR"						true																															"RIFT"																						
"SKULL_ITEM"	3		"Strength Elixir"		"RARE"		"RIFT_STRENGTH_ELIXIR"						true																															"RIFT"																						
"SKULL_ITEM"	3		"Speed Elixir"		"RARE"		"RIFT_SPEED_ELIXIR"						true																															"RIFT"																						
