"productId"	"sellPrice"	"sellVolume"	"sellMovingWeek"	"sellOrders"	"buyPrice"	"buyVolume"	"buyMovingWeek"	"buyOrders"
"ENCHANTMENT_CUBISM_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CUBISM_1"	0	0	0	0	0	0	0	0
"SHARD_CONDOR"	319779.1134328358	2534	55	43	498997.2	189	3258	1
"FLAWED_CITRINE_GEM"	273.40054967086576	7169765	11830331	145	360	581891	12159	22
"ENCHANTMENT_LOOTING_5"	85222335.8	144	81	76	95822232.4	19	238	19
"ENCHANTMENT_CUBISM_6"	55710367.46666666	116	65	100	61149186.2	10	133	10
"ENCHANTMENT_SMITE_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CUBISM_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_SMITE_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CUBISM_5"	0	0	0	0	0	0	0	0
"GOLDEN_POWDER"	17442.4	18924	4310	27	41999.986700767266	6649	5020	65
"ENCHANTMENT_SMITE_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_SMITE_4"	0	0	0	0	0	0	0	0
"ENCHANTED_CARROT"	458.4434111606002	34190008	133296396	741	521.9969231173346	18953294	12375003	1018
"ENCHANTMENT_SMITE_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_SMITE_6"	250	4073	3447	49	47805.6	2480	4182	178
"FINE_AQUAMARINE_GEM"	24515.6	63743	544076	13	25997.7	1554	96716	10
"ROTTEN_FLESH"	0.3	674986	55159394	11	3.4842262460332276	3842509	5164078	98
"TREASURE_BAIT"	880.2913773615372	521603	109516	80	1980.6	39783	250512	36
"ENCHANTMENT_HECATOMB_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_HECATOMB_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_HECATOMB_1"	5500001.95	1671	440	258	6532148.4	5	916	4
"ENCHANTMENT_HECATOMB_6"	0	0	0	0	0	0	0	0
"ENCHANTMENT_HECATOMB_7"	0	0	0	0	0	0	0	0
"ENCHANTMENT_HECATOMB_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_HECATOMB_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_HECATOMB_8"	0	0	0	0	0	0	0	0
"SMALL_PIG_EAR"	150000	11	2	5	1499998.2	6	5	4
"ENCHANTMENT_HECATOMB_9"	0	0	0	0	0	0	0	0
"INFLATABLE_JERRY"	393.6000000000001	1860941	354108	43	1837.098668146504	27325	31722	50
"LAPIS_CRYSTAL"	0	0	1061	0	61	272	871	66
"SHARD_VIPER"	140003.7045954374	236666	25287	588	149140.78404907975	15900	47774	200
"SMALL_SEAL_PLUSHIE"	142.26	1713	8	32	1620183.8	40	21	15
"WITHERBLOOM"	1558.6000285693879	677537	123081	63	3735.647688564477	17040	102291	75
"SUPREME_CHOCOLATE_BAR"	100.23366637706343	332796	458867	40	599.0814332247558	20546	717247	37
"FEASTFUNGUS"	418762.93713200383	160728	13084	134	4799998.2	172	13210	24
"ENCHANTED_BLAZE_POWDER"	2011.7162479608485	4075967	1666564	283	2216.695500039404	484007	1080361	467
"ENCHANTED_SULPHUR_CUBE"	251753.72081676906	50941	297141	40	255599.4857385399	10817	66510	61
"ENCHANTMENT_INFINITE_QUIVER_8"	1	2137	104	12	449998.7	19	43	13
"ENCHANTMENT_INFINITE_QUIVER_9"	0.4	522	63	4	499999.5	9	147	6
"ENCHANTMENT_INFINITE_QUIVER_6"	0	0	18382	0	29.2	49	4879	30
"ENCHANTMENT_INFINITE_QUIVER_7"	0.1	239	1513	1	64	1	241	1
"ENCHANTMENT_ULTIMATE_WISDOM_4"	883652.1857142858	963	34	68	4999997.3	17	69	13
"ENCHANTMENT_BANE_OF_ARTHROPODS_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_INFINITE_QUIVER_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ULTIMATE_WISDOM_5"	2421022.6999999997	797	468	60	2825028.597368421	1872	5883	235
"ENCHANTMENT_BANE_OF_ARTHROPODS_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_INFINITE_QUIVER_5"	0	0	0	0	0	0	0	0
"LARGE_PIG_EAR"	1000000.1	6	2	6	2771997.2	8	6	8
"ENCHANTMENT_INFINITE_QUIVER_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_BANE_OF_ARTHROPODS_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_INFINITE_QUIVER_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_BANE_OF_ARTHROPODS_6"	1002.8	2838	2562	26	36096.65862068965	2052	3499	125
"ENCHANTMENT_ULTIMATE_WISDOM_1"	137132.19685256766	93340	67319	1694	154007.4970588235	1691	12628	895
"ENCHANTMENT_BANE_OF_ARTHROPODS_7"	0	0	0	0	0	0	0	0
"ENCHANTMENT_INFINITE_QUIVER_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ULTIMATE_WISDOM_2"	267417.25212981744	22674	6811	337	348704.8	24	835	21
"SHARD_AZURE"	1838.4214423268477	601585	192328	85	2593.3680505415164	79305	221161	105
"ENCHANTMENT_BANE_OF_ARTHROPODS_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ULTIMATE_WISDOM_3"	268151.23076923075	595	54	32	1819502.3	23	154	17
"SHARD_ENDSTONE_PROTECTOR"	250001.6	1642	9969	15	391132.91538461536	564	9840	29
"ENCHANTMENT_BANE_OF_ARTHROPODS_5"	0	0	0	0	0	0	0	0
"INK_SACK:3"	0.7	2237348	142421434	35	29.95128205128205	2668982	37978910	145
"INK_SACK:4"	2	4319619	91424415	65	4.467301895737371	7966150	2741377	160
"ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_2"	0	0	1	0	0	0	104	0
"ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_1"	0	0	527	0	0.7	6	1252	5
"DUNGEON_TRAP"	329.7	1828298	190716	38	448.15000000000003	186	3504	29
"DARK_ORB"	143144.20588235295	1890	3147	46	302367.47424242424	2973	4169	465
"ENCHANTMENT_PROTECTION_7"	42000002.02	222	81	119	47495825.6	29	188	23
"ENCHANTMENT_PROTECTION_6"	2085078.9379310345	3578	2758	280	2338896.2304347823	1062	5243	307
"AGATHA_COUPON"	9873.685362551936	1007938	2656870	77	10349.004841387748	323030	915351	237
"ENCHANTMENT_PROTECTION_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_PROTECTION_5"	0	0	0	0	0	0	0	0
"ENCHANTED_MELON"	311.1092951567806	33769959	247762835	621	321.6778106017908	50187722	9061077	882
"ENCHANTMENT_PROTECTION_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_PROTECTION_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_PROTECTION_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_TURBO_COCO_1"	26631.93833333333	22656	10956	322	97138.01785714286	402	5711	84
"SHARD_YOG"	13971.216517055656	41809	24795	81	29916.086136462403	50600	36221	102
"ENCHANTMENT_TURBO_COCO_5"	447084.36	479	58	38	1999999.2545454546	480	835	114
"ENCHANTMENT_TURBO_COCO_4"	250000	35	6	2	1710148.1	6	20	6
"ENCHANTMENT_TURBO_COCO_3"	23000	826	38	6	974999.6000000001	80	60	24
"SHARD_CROW"	141871.5	725	4667	12	175485.23249680985	19041	43707	78
"ENCHANTMENT_TURBO_COCO_2"	16000.1	591	66	8	299999.5	12	36	6
"SHARD_CHILL"	7796.8	14091	300654	12	11105.551608961305	96487	552832	96
"GOBLIN_EGG_YELLOW"	8900.014843241232	127191	250622	42	11432	12569	182099	39
"SHARD_BOLT"	41559.691419787596	522240	10305	254	84684.80000000002	10139	30164	15
"PARTY_GIFT"	43779.93071683694	382883	166452	153	56580.55248868778	8636	90845	38
"ENCHANTED_GLISTERING_MELON"	3150.3	161416	9412	23	15419.997630331754	7788	3956	36
"MAGMAG"	5	121124	141615	4	124.3	21609	59246	21
"ENCHANTED_MELON_BLOCK"	50700.9	293772	2895058	54	51399.630205761314	25391	1376996	62
"BEADY_EYES"	20504.172629695884	27290	36332	154	24917.49324894515	6247	3528	183
"ENCHANTED_PUFFERFISH"	2257.9087647950555	3214424	3906416	111	2376.7435275915423	187524	395981	73
"PERFECT_RUBY_GEM"	12670454.585227273	681	307	135	14449091.450000001	166	495	101
"MINION_EXPANDER"	20101.575107296136	5063	3788	49	78507.77916666667	1165	7867	64
"SHARD_CORALOT"	53313.03503068503	509367	103378	234	78874.9	1869	97279	22
"HORN_OF_TAURUS"	500.3	31350	327421	3	1000	78460	125959	17
"ENCHANTED_HARD_STONE"	522.091876241811	28583495	22753816	567	566.1574218677029	3099603	1202498	207
"SHARD_QUARTZFANG"	162076.6	2146	1605	5	219999.88095238095	3097	10338	8
"SHARD_HIDEONCAVE"	164123.15	3536	4015	35	248999.5	2953	24448	9
"HAZMAT_ENDERMAN"	5.618210862619808	2872	5720	20	5301.746575342466	2760	4962	97
"LUXURIOUS_SPOOL"	1.1	215	18212	2	799.999512195122	6968	17524	210
"FLAWED_OPAL_GEM"	321.0656674891517	5197525	5363377	113	2037.0499554499554	140958	6864	66
"SHARD_CINDER_BAT"	89850.00214660881	28373	43954	27	101064.43990536277	12656	104581	47
"ENCHANTMENT_LAPIDARY_4"	936684.4	61	8	19	0	0	17	0
"ENCHANTMENT_LAPIDARY_3"	400000.3	121	14	25	2199999.4	1	43	1
"SHARD_WATER_HYDRA"	153440.65547945205	13578	5207	155	195485.7	386	22944	7
"ENCHANTMENT_LAPIDARY_2"	38664.63333333333	530	21	45	500000	1	40	1
"ENCHANTMENT_LAPIDARY_1"	111372	92	8025	5	176337.75000000003	159	3207	66
"VERMIN_VAPORIZER_GARDEN_CHIP"	400008.029050815	7863	20333	65	459002.0387096774	1457	23160	155
"LOG_2:1"	2.562568543824528	3869516	9447321	63	18.7	1896938	1754817	85
"ENCHANTMENT_TURBO_CACTUS_5"	50000	448	89	6	219999.64042553195	1704	689	235
"ENCHANTED_SNOW_BLOCK"	567.8217175826614	15233394	77344902	305	590.8855449979524	5927681	6427005	591
"ENCHANTMENT_TURBO_CACTUS_4"	80000	41	11	2	339999.6	20	28	11
"ENCHANTMENT_TURBO_CACTUS_3"	100.5	861	21	8	149999.8909090909	76	54	28
"ENCHANTMENT_TURBO_CACTUS_2"	10000.1	372	67	3	138113.18333333332	178	46	52
"ENCHANTMENT_LAPIDARY_5"	2358946.9	6	58	3	4110076.033333333	716	484	211
"ENCHANTMENT_TURBO_CACTUS_1"	998.8808510638298	6934	13249	63	1184.6068965517243	1441	4033	485
"SHARD_DREADWING"	62688.79973132725	91245	7568	308	94058	770	13495	45
"SOWLEDGE_GARDEN_CHIP"	252502.71250000002	430	2381	23	319930.5	1053	34153	6
"ENCHANTMENT_SHARPNESS_1"	0	0	0	0	0	0	0	0
"REFINED_TUNGSTEN"	2405402.9181102365	10887	12207	908	2562982.4400000004	1228	13682	194
"ENCHANTMENT_SHARPNESS_5"	0	0	0	0	0	0	0	0
"JERRY_BOX_GOLDEN"	700000.4024390244	691	393	10	965664.6999999998	20	1664	2
"ENCHANTMENT_SHARPNESS_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_SHARPNESS_3"	0	0	0	0	0	0	0	0
"LOCUST_LARVA"	15608.78264604811	155945	149709	183	22271.38227848101	776	101835	62
"ENCHANTMENT_SHARPNESS_2"	0	0	0	0	0	0	0	0
"HYPERCHARGE_GARDEN_CHIP"	23078.039668483787	398870	39979	219	31807.8	504	49213	109
"ENCHANTMENT_TURBO_MELON_5"	486452.86	234	141	46	1144845.375	511	1270	74
"ENCHANTMENT_SHARPNESS_7"	88088064.51666667	274	40	237	98499997.6	34	182	26
"ENCHANTMENT_SHARPNESS_6"	320001.8101123595	1622	2282	80	380000	895	4636	242
"WILD_ROSE"	1.3	2327696	154511121	36	14	837022	16054075	18
"SAND"	8.361583891948467	2605590	11318059	56	31.84772489862853	1602574	9680599	85
"ENCHANTMENT_TURBO_MELON_3"	81346.55600000001	921	83	34	753108.4	118	216	40
"ENCHANTMENT_STRONG_MANA_7"	1225025.4	190	1	26	12721597	13	161	6
"ANCIENT_CLAW"	192.2	488643	917902	13	2299.210116678106	314433	126580	290
"ENCHANTED_GHAST_TEAR"	220.7	3007075	4917350	63	785.1937546468403	60660	1063076	55
"ENCHANTMENT_TURBO_MELON_4"	200000.1015873016	351	46	4	1468872	28	88	22
"ENCHANTMENT_STRONG_MANA_6"	785012.4571428571	278	1	24	6198994.9	15	197	6
"ENCHANTMENT_TURBO_MELON_1"	17171.92871794872	9464	22763	140	36127.450000000004	1295	7511	644
"ENCHANTMENT_STRONG_MANA_5"	2061701.618055556	13027	4096	837	2835362.5	419	4001	86
"ENCHANTED_COCOA"	457.8503671473597	10121051	82178993	208	509	5154649	16051786	547
"ENCHANTMENT_TURBO_MELON_2"	25001.242857142857	267	124	15	168999.95	55	116	34
"ENCHANTMENT_STRONG_MANA_4"	729309.8	407	139	23	1479149	42	174	21
"ENCHANTMENT_STRONG_MANA_3"	338532.1	77	250	4	999997.5	21	158	15
"ENCHANTMENT_STRONG_MANA_2"	100001.03333333334	538	360	13	356127.8	40	145	24
"ENCHANTMENT_STRONG_MANA_1"	126956.97499999999	4228	582	48	253582	37	383	8
"CARROT_BAIT"	118.5	536528	129334	39	743.584749536178	92750	326441	74
"FINE_RUBY_GEM"	24140.234642857147	218479	398938	62	26642.59298892989	36721	175335	79
"SHARD_PIRANHA"	21000.6	1154	32160	10	28829.49559659091	24983	61649	55
"HAY_BLOCK"	0	0	0	0	0	0	0	0
"SHARD_LUNAR_MOTH"	914357.3363636363	622	1991	17	1046866	997	20594	12
"ENCHANTED_ANCIENT_CLAW"	28434.1	6499	50633	4	35552.94244354372	223158	39854	1359
"BRIMSTONE_HANDLE"	465103.10312499997	747	123	55	814207.1499999999	56	204	38
"DWARVEN_OS_ORE_OATS"	0	0	4487	0	2023.99875	1617	4452	99
"BLIZZARD_BOTTLE"	100001.1	154	21	11	4999999.3	5	204	5
"ENCHANTMENT_HARDENED_MANA_1"	3760.5401408450703	9471	543	76	59353.2	109	338	39
"ENCHANTMENT_HARDENED_MANA_3"	21013.4	850	227	17	106612.06666666667	116	112	41
"SHARD_LEATHERBACK"	100001.23723849372	3340	1269	31	154794.8	534	10130	7
"ENCHANTMENT_HARDENED_MANA_2"	5814.7	4719	328	49	0	0	125	0
"ENCHANTMENT_ULTIMATE_COMBO_1"	0	0	6923	0	0.9	6	2029	2
"SOULFLOW_ENGINE"	11450006.02222222	311	19	89	19999988.6	41	26	23
"ENCHANTMENT_ULTIMATE_COMBO_2"	0	0	3502	0	0	0	555	0
"ENCHANTMENT_ULTIMATE_COMBO_5"	103228.40333333332	1017	225	23	279997.85454545455	482	867	62
"ENCHANTMENT_ULTIMATE_COMBO_3"	1001	999	33	6	0	0	42	0
"ENCHANTED_LAVA_BUCKET"	63406.19999999999	1592	35307	33	74083.69503546099	13219	51407	471
"ENCHANTMENT_ULTIMATE_COMBO_4"	0	0	9	0	300000	2	13	2
"GRIFFIN_UPGRADE_STONE_LEGENDARY"	34892166.5	3	0	3	66899999.1	28	9	8
"RAW_FISH:3"	5.2457468879668046	4653300	14011162	75	15.393440587377855	923531	101895	81
"ENCHANTMENT_STRONG_MANA_9"	4950009.58	240	1	60	79999999.6	5	7	5
"SHARD_NEWT"	172925.6	5118	10053	31	199999.99547511313	2163	37543	19
"ENCHANTMENT_STRONG_MANA_8"	1810014.6	161	0	31	27180985.3	38	37	21
"ROUGH_AQUAMARINE_GEM"	1.1	4051638	117710518	61	3.5899619587651803	33513212	258685	489
"DIAMOND_ATOM"	5001.4	3175	367	41	105636.95	429	576	90
"HALF_EATEN_MUSHROOM"	495.5	48305	1937638	7	1228.8324593099476	1534053	745885	506
"RAW_FISH:2"	5.095217849845099	4611598	14456037	78	17.2	2444244	219032	63
"RAW_FISH:1"	4.3	2225425	20483547	38	8.736019767630506	3521816	1276667	140
"SHARD_HIDEONGEON"	689741.6020833333	743	1035	18	1649995.077894737	1595	7201	16
"GOBLIN_EGG_RED"	24033.60379832406	672486	159446	189	26775.177070063695	19718	118779	42
"TROUBLED_BUBBLE"	2193980.3962616823	3813	51	233	8999996.7	5	202	5
"WHALE_BAIT"	4158.036027972028	207603	2033548	28	4652	2273692	4770937	1377
"SPONGE"	14.953981193234698	1746278	4704714	29	242.03760582207042	987383	216144	310
"ENCHANTMENT_HARDENED_MANA_5"	206000.6	364	4052	8	357057	720	2547	173
"ENCHANTMENT_HARDENED_MANA_4"	100.8913043478261	5481	130	72	279995.7	30	104	18
"ENCHANTMENT_HARDENED_MANA_7"	351262.1	4	5	3	4005401.775308642	3735	84	309
"ENCHANTMENT_HARDENED_MANA_6"	175002.8	35	4	4	1271335.9	158	206	28
"ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_4"	0	0	5	0	355498.9	28	5	22
"ENCHANTMENT_HARDENED_MANA_9"	90071.43777777778	1046	0	50	11999986.9	11	2	10
"ENCHANTMENT_HARDENED_MANA_8"	1490679.2	1	0	1	8134545.3625	394	18	100
"ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_3"	10	6	12	3	99999	1	0	1
"ENCHANTMENT_ULTIMATE_NO_PAIN_NO_GAIN_5"	400	1181	24	25	204210.84	228	26	77
"ENCHANTED_RAW_CHICKEN"	532.676771896322	4488294	4973711	148	755.2983853311439	889694	2548435	190
"SHARD_SUN_FISH"	450001.75103448273	6088	1441	24	647990.96	217	2774	9
"GRIFFIN_UPGRADE_STONE_RARE"	6115625.6	15	0	15	9499999.4	12	20	1
"BRAIN_FOOD"	8451499.35	444	18	50	13102990.3	322	380	41
"RED_SCARF"	364195.00344827585	433	553	26	621091.5611111111	709	1110	135
"SHARD_DRAGONFLY"	1116862.2625	1567	509	69	1629992.6	241	5998	10
"ENSNARED_SNAIL"	5221428.45	82	174	22	6499999.9	222	376	96
"CHILI_PEPPER"	110013.7	101295	249224	21	148280.8347504621	98961	355508	337
"SIL_EX"	2590014.413333333	1314	398	99	2940983.1166666667	284	2963	37
"VISITORS_GRATITUDE"	20469667.103225805	4155	277	82	25861741.2	83	902	43
"SALT_CUBE"	1000	295	304	6	129604.79230769232	1293	294	78
"ONYX"	2.2	126	228	2	628.6757575757576	1439	332	99
"ENCHANTED_COOKED_SALMON"	251864.39612577204	68442	46703	50	256946.13775147928	5299	9285	186
"ENCHANTED_SEEDS"	465	34159772	143882780	589	481.1320811748834	8847930	2766061	216
"SMALL_ENCHANTED_CHEST"	0.6015717092337918	7924	2506	9	1740.1	1932	2950	12
"SHARD_POWER_DRAGON"	422516.12964467006	43101	26940	487	460962.5720930233	1240	28490	28
"PURPLE_CANDY"	21000	430296	1078131	34	22230.90320337197	173233	588913	171
"ENCHANTED_FLINT"	1865.0662047568262	4068226	7887042	280	1886.6391478897226	3280488	1875677	890
"SPOTLITE"	10100001.6	44	21	14	30987819.09375	1558	78	347
"SCARF_FRAGMENT"	9560.9	2327	23017	4	16995.651256281406	29196	8387	98
"SHARD_CROCODILE"	320000	10960	9382	65	349999.28125	1342	19236	122
"FURBALL"	5001.553571428572	13375	6602	105	39996.895454545454	419	9747	38
"ENCHANTED_CLAY_BALL"	444.6	265715	5151786	11	509.8529928741092	475668	1890134	75
"SMALL_WITCH_CAULDRON"	3211111	306	229	90	5852999.2	47	495	23
"WALNUT"	5386.139056852933	2599754	180946	151	10216.3	4643	38154	28
"SHARD_CUBOA"	200452.4	311	1196	16	219000	268	20484	1
"FLYCATCHER_UPGRADE"	24200001.55135135	1659	697	123	27705676.91320755	2573	542	331
"IMPLOSION_SCROLL"	232203206.7642857	922	431	651	241244236.7	46	603	32
"ENDSTONE_GEODE"	0	0	577	0	94.28999999999999	296	953	24
"PET_ITEM_VAMPIRE_FANG"	448530.45530726254	3299	647	80	501816.03823529405	1056	598	204
"ENCHANTMENT_PALEONTOLOGIST_5"	311274.9	35	126	20	1201125.5954545455	426	766	79
"AGGOURDIAN"	4452700.026923077	1022	13352	26	4799995.263636364	1055	21874	32
"MILLENIA_OLD_BLAZE_ASHES"	1319.3051260733268	229209	27851	12	7003.907251264755	89587	5985	138
"GREAT_CARROT_CANDY"	118549.52602739727	2684	5533	16	243550.31125000003	3706	13763	31
"ENCHANTMENT_MANA_VAMPIRE_10"	2166611.544444444	263	6	52	31989994.100000005	37	90	22
"GLOOMGOURD"	778.9567778718833	11244587	327332	367	2827.6932404540757	49220	380046	54
"LAVA_WATER_ORB"	428237.55	97	99	19	3499998.6750000003	67	144	14
"OPTICAL_LENS"	5.2	5309	493	32	59999.85625	1599	735	176
"ENCHANTMENT_PALEONTOLOGIST_3"	10.301158301158301	1058	223	12	0	0	273	0
"ENCHANTMENT_PALEONTOLOGIST_4"	101250.5	597	16	7	1234236.6	38	13	17
"ENCHANTMENT_PALEONTOLOGIST_1"	5841.476320582878	27271	14675	151	19999.86325088339	2477	5931	211
"ENCHANTED_DIAMOND_BLOCK"	202170.600469923	2534580	1482880	534	205348.6729411765	95166	613358	479
"ENCHANTMENT_PALEONTOLOGIST_2"	2.3	1806	27	14	656097.7	39	4	22
"GOBLIN_EGG_GREEN"	7650.023253757737	1336778	708913	114	9999.996070397616	94681	605338	37
"ENCHANTMENT_CASTER_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CASTER_2"	0	0	0	0	0	0	0	0
"HOT_POTATO_BOOK"	67249.15822222222	7553	39992	89	80648.9621996303	52645	204237	2335
"SHARD_SALAMANDER"	179681.2	803	1244	23	296957.68822429905	10232	22993	28
"ENCHANTMENT_CASTER_3"	0	0	0	0	0	0	0	0
"WEBBED_FOSSIL"	102076.06393939395	11063	1862	126	267492.72307692305	242	1828	67
"ENCHANTMENT_CASTER_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CASTER_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CASTER_6"	206	5818	417	66	116364.39999999998	88	1102	20
"ENCHANTED_TURBO_GOURD"	38950001.4	96	41	64	66789998.7	52	394	17
"BEATING_HEART"	5001.2	1876	8660	24	7877.2	41	10421	4
"SHARD_SPARROW"	93086.18844765343	12537	9040	68	138311.1	27736	41044	45
"AMALGAMATED_CRIMSONITE"	0	0	0	0	0	0	0	0
"SHARD_BRUISER"	8689.924126949263	236270	126904	201	12912.2	27676	161082	102
"ENCHANTED_QUARTZ"	873.3	300058	2065932	17	1200	354711	521735	105
"ENCHANTED_COAL_BLOCK"	26856.738559865957	347890	169652	27	30687.42800318218	31409	68871	116
"CANDYCOMB"	2001.9000000000003	27230	12747	36	8332.667405764967	7066	10046	27
"LARGE_WALNUT"	150001.58666666664	612	885	27	422493.9450980393	2106	4111	191
"SHARD_PHANFLARE"	50724	2433	28897	9	56100.8	5484	50486	25
"SHARD_DRACONIC"	99462.8	10005	30045	32	108699.9	3583	28524	46
"SLUDGE_JUICE"	1555.567961189969	1182671	16175906	76	1634.918817177914	2018618	5734381	853
"SHARD_GALAXY_FISH"	2916459.791891892	3267	451	162	3216999.3	568	4870	9
"SHARD_BAMBLOOM"	178411.45634920636	17293	5152	203	799999.6999999998	118	16828	3
"SPECTRE_DUST"	10.8	349377	278991	9	225.0854364608076	305104	60558	117
"BONZO_FRAGMENT"	7052.238999699176	3534464	42373	259	11399.987262357414	27801	20184	78
"SUGAR_CANE"	2	10665272	431828014	158	6.708715436284185	17173696	38861009	325
"TESSELLATED_ENDER_PEARL"	97419.08361974407	228209	673	97	4149997.4909090907	471	1702	12
"AOTE_STONE"	4650001.838461539	518	357	86	5719993.885714286	307	548	66
"INFERNO_FUEL_BLOCK"	48210.589700036144	135894	103469	86	54951.67420098846	59199	87679	84
"ENCHANTMENT_OVERLOAD_5"	12556909.6	22	23	19	16999998.363157894	648	381	218
"ENCHANTMENT_OVERLOAD_4"	2400095.1500000004	99	2	47	0	0	16	0
"ENCHANTMENT_OVERLOAD_3"	1794705.7	12	8	7	6333332.9	4	15	4
"SHARD_TERMITE"	100718.9	812	15206	8	153082	5899	80939	33
"ENCHANTMENT_OVERLOAD_2"	777777.5	3	9	3	4999998.8	30	20	8
"ENCHANTMENT_OVERLOAD_1"	614060.3982758621	11999	5987	421	778492.84	481	2934	160
"PET_ITEM_EXP_SHARE_DROP"	1135041.9	212	890	8	1420806.5799999998	347	424	35
"STARFALL"	1759.3115958704225	2563732	2139063	159	1968.7598896434633	57326	490232	56
"SHARD_REVENANT"	78295.70521042084	16061	10917	48	97575.3125	218	11038	18
"ENCHANTMENT_FIRE_PROTECTION_6"	0	0	622	0	5309.998369565217	390	338	89
"ENCHANTMENT_FIRE_PROTECTION_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FIRE_PROTECTION_7"	1073881.062962963	615	62	41	2284415.7	6	162	6
"FRAGRANCED_BROWN_MUSHROOM_PASTE"	1271786.9496296295	75337	1	27	7999999.9	2	7	2
"ENTROPY_SUPPRESSOR"	10000000.3	54	5	12	21784824.189655174	290	14	73
"ENCHANTED_POPPY"	1001.0439830972422	1210419	53481	26	5229.615596330275	52185	17651	146
"GLOWSTONE_DUST_DISTILLATE"	2010.7	1972	484	3	49999.343902439025	3293	697	8
"DWARVEN_OS_GEMSTONE_GRAHAMS"	27667.04923076923	2073	2506	31	61998.2	949	2984	127
"SHARD_CRYO"	149989.6	692	699	25	217999.9997777778	900	10758	2
"ENCHANTMENT_FIRE_PROTECTION_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FIRE_PROTECTION_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FIRE_PROTECTION_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FIRE_PROTECTION_3"	0	0	0	0	0	0	0	0
"FLAWLESS_PERIDOT_GEM"	4502021.558441559	7616	10114	1618	4879874.7	138	35550	30
"DISPLACED_LEECH"	87584.62777777779	574	1185	36	260596.79999999996	153	2114	7
"OVERFLOWING_TRASH_CAN"	5003.2	4797	14785	32	10710.236363636363	1019	1752	126
"UMBER"	66.0856065831965	15462470	117261970	266	94.96887496318597	3023196	103511	68
"SHARD_INVISIBUG"	26001.5	1001966	705679	1690	27096.896476683938	25890	765237	49
"EXP_BOTTLE"	45.6	527600	234915	22	84.73821989528795	50087	297195	32
"HEALING_TISSUE"	310.66243613277373	1270529	31981	62	10219.6998019802	24886	12369	103
"MOLTEN_CUBE"	10.2	917	124	4	3645.376	377	66	38
"SQUEAKY_TOY"	5000.4	2967	9790	27	24029.899999999998	2673	8888	214
"GLACITE_JEWEL"	35025.3	3544	282216	19	38218.79967532468	11515	152237	75
"INFERNO_VERTEX"	402412.1288732395	31209	6602	73	443632.8685483871	3177	15628	29
"RUSTY_ANCHOR"	6100000.3	4	1	3	17999999.925	116	2	42
"WEAK_WOLF_CATALYST"	92115.6	5126	1443	7	122655.09851851853	722	476	36
"FLAWED_AMETHYST_GEM"	408.83829108737496	7885243	12107665	175	662.6934983618493	254546	33986	129
"PERFECT_JADE_GEM"	13775160.164179105	2209	1856	447	14999993.946666665	391	4055	45
"SHARD_BULLFROG"	90000.1	7946	2123	46	459998.1	216	10369	5
"REFINED_AMBER"	255938.2224137931	825	11	44	1399998.7	196	69	47
"ENCHANTED_SUGAR"	614.9874156616022	37897114	97970004	792	661.8272404314689	9425817	17602214	602
"ENCHANTMENT_STEALTH_1"	1	32	1092	1	9999.997835497836	231	1444	3
"TRUNK_POLISH"	100000000.25	159	0	79	254999998	1	12	1
"ENCHANTED_RAW_SALMON"	1471.239521613965	8447057	3900584	231	6453.010654642618	120158	478206	393
"PLANTBOY_ADVANCE"	4379792.3	96	174	9	6322155.75	71	759	21
"BOBBIN_SCRIPTURES"	220783.0012048193	1014	1255	23	354034.41891891893	1631	367	403
